,100nM,1000nM,pred
66552,0.4,7.9,5.375629531850668
66553,0.61,0.41500000000000004,5.214435009380733
66554,21.87,73.22,6.9746610129038595
66555,1.35,15.33,5.803336454905787
66556,0.0,5.04,5.55133536563989
66557,36.28,68.07,7.418724853985945
66558,5.99,28.01,6.212300028464734
66559,29.64,68.87,7.0532678184586945
66560,4.42,22.47,6.192589765424289
66561,2.775,10.55,5.6677758239549645
66562,4.153333333333333,15.75,5.792264571345111
66563,3.11,54.57,6.75123588929269
66564,7.6,10.42,5.666784841766446
66565,4.93,13.49,5.685398326897546
66566,34.45,70.49,7.415888713050088
66567,29.08,71.78,7.090671372232193
66568,2.7,11.35,5.674019476916127
66569,23.657500000000002,59.9,6.983619211460627
66570,2.49,23.02,6.1957373512996465
66571,1.77,11.55,5.669222202580925
66572,53.79,69.79,7.325471855768851
66573,10.28,38.22,6.490053738123413
66574,2.45,7.36,5.469554255633371
66575,5.855,15.84,5.789345924843568
66576,5.93,15.29,5.789345924843568
66577,13.1125,51.4325,6.529726238916415
66578,3.88,15.49,5.792264571345111
66579,0.47,17.76,6.141019419225686
66580,0.0,4.26,5.477400249150574
66581,3.62,16.2,5.792264571345111
66582,4.18,8.8,5.2798724906692955
66583,0.0,0.0,5.527757445094723
66584,2.66,5.35,5.225787876549393
66585,1.81,7.85,5.28402794270814
66586,4.71,4.83,5.219029726684865
66587,5.27,7.25,5.4819698886481945
66588,39.93,76.275,7.433043505956529
66589,4.34,24.71,6.201199702807614
66590,6.89,15.76,5.789345924843568
66591,0.0,0.0,5.796373072818151
66592,0.0,0.69,5.522774766985179
66593,8.25,27.23,6.188849843903937
66594,4.48,9.98,5.2798724906692955
66595,0.0,11.6,6.3074913302929385
66596,0.0,16.34,6.410268115148317
66597,0.0,0.0,5.592854719027926
66598,0.0,0.0,5.785238940954993
66599,12.36,29.36,6.346395907254429
66600,0.0,0.13,5.867168663327201
66601,7.19,39.09,6.496742447634718
66602,7.95,32.37,6.451473554075803
66603,1.79,8.18,5.273365432637865
66604,1.27,2.03,5.210638915756541
66605,3.82,11.4,5.675947141229154
66606,0.83,3.21,5.2178899897545294
66607,0.47,1.91,5.210332288233469
66608,1.47,22.19,6.212187950374323
66609,2.63,3.76,5.2214309700991635
66610,2.33,1.08,5.241029346473075
66611,0.0,0.0,5.738355252137683
66612,1.59,0.0,5.236708267882607
66613,6.18,30.94,6.448632975278035
66614,15.16,54.28,6.620925821143349
66615,0.69,2.01,5.207330895932625
66616,50.07,91.72,7.488151639438613
66617,0.0,5.2,5.835768584039457
66618,24.4,65.75,7.008703808084528
66619,0.0,1.7,5.218608680401574
66620,0.0,2.49,5.38075248653089
66621,2.63,10.78,5.674019476916127
66622,2.55,4.27,5.2214309700991635
66623,4.07,3.41,5.223116764180956
66624,0.0,14.2,6.337282771213857
66625,5.43,8.15,5.2798724906692955
66626,2.68,1.28,5.235026368246154
66627,3.65,6.9,5.317285810638658
66628,7.01,12.74,5.676378841800508
66629,0.0,0.55,5.468144111042609
66630,1.62,8.4,5.273365432637865
66631,6.79,15.21,5.789345924843568
66632,2.61,24.05,6.210762314762984
66633,10.94,31.11,6.426222872295313
66634,1.79,13.74,5.678673388249317
66635,25.92,62.09,6.994790635333512
66636,32.13,66.78,7.25067975928706
66637,3.09,13.13,5.682255043267726
66638,3.9,12.18,5.675947141229154
66639,2.37,4.84,5.23115244286282
66640,4.89,22.4,6.197002076508001
66641,0.0,0.0,5.745795895530088
66642,4.07,18.21,5.764060692844436
66643,0.0,3.2,5.229167774223479
66644,0.0,0.0,5.800621316648873
66645,3.21,21.17,5.765186107112369
66646,2.93,9.85,5.372371910597206
66647,1.35,15.95,5.803336454905787
66648,3.26,9.99,5.2798724906692955
66649,5.45,9.08,5.2866287949406665
66650,1.19,3.41,5.2283202537184
66651,5.43,9.79,5.2798724906692955
66652,3.29,13.71,5.685398326897546
66653,2.36,9.36,5.290700069114726
66654,5.27,32.04,6.468366218606518
66655,3.84,14.34,5.738952987829598
66656,39.99,87.98,7.442481547422298
66657,3.93,15.72,5.792264571345111
66658,3.48,14.91,5.792264571345111
66659,8.95,18.27,5.761142046342893
66660,24.8,81.34,7.063180219307938
66661,12.46,55.42,6.6393597804037245
66662,36.32,65.58,7.418724853985945
66663,1.52,5.17,5.218174712836188
66664,2.26,3.81,5.218615080721165
66665,0.21,2.52,5.216016974985602
66666,3.23,4.99,5.220854834214797
66667,2.83,5.86,5.229776071201638
66668,6.95,13.08,5.676378841800508
66669,0.0,0.34,5.225712793849682
66670,4.49,7.47,5.475654351356198
66671,2.61,3.32,5.225518007595255
66672,6.04,28.18,6.2139557921628
66673,1.64,4.24,5.213817806385961
66674,0.0,13.809999999999999,6.319915489934832
66675,2.38,4.32,5.23115244286282
66676,3.28,16.16,5.792264571345111
66677,6.38,37.22,6.513659929555055
66678,50.64,71.86,7.517528537922716
66679,0.0,4.23,5.378584318796094
66680,1.44,2.13,5.21206022250751
66681,2.2,10.61,5.6677758239549645
66682,5.68,17.02,5.7754161270797635
66683,0.0,1.64,5.782010589544276
66684,18.11,59.04,6.889361267676015
66685,6.44,13.69,5.682479680396001
66686,3.36,3.16,5.219856293520293
66687,3.37,9.4,5.2798724906692955
66688,10.58,3.71,5.260870824812484
66689,5.06,25.66,6.205612013891326
66690,3.92,2.8,5.217313811167691
66691,27.53,63.66,7.075313624869607
66692,4.42,18.94,5.764060692844436
66693,0.81,2.16,5.213015582684758
66694,2.8,4.48,5.2214309700991635
66695,0.0,0.0,5.278090535782957
66696,0.0,0.0,5.785014402955592
66697,2.28,9.82,5.278162706973069
66698,5.5,26.46,6.205612013891326
66699,28.14,64.4,7.075313624869607
66700,10.83,47.16,6.539077535395223
66701,0.0,0.74,5.50176335321711
66702,2.76,8.84,5.280978596351069
66703,3.89,4.57,5.219029726684865
66704,1.02,0.0,5.229857120611556
66705,2.36,6.01,5.239497543965294
66706,1.17,3.85,5.224233216222309
66707,4.03,20.88,5.765186107112369
66708,0.0,0.0,5.753737627831562
66709,1.9,5.43,5.220801183774886
66710,0.0,0.74,5.522774766985179
66711,0.0,4.5,5.829402730820612
66712,5.04,12.096666666666666,5.675947141229154
66713,0.43,9.62,5.367593492719092
66714,2.57,24.4,6.20562753648744
66715,0.0,0.0,5.551638047219508
66716,38.04,84.58,7.427620191720839
66717,2.6,4.21,5.2214309700991635
66718,0.0,0.0,5.512556217964492
66719,43.58,69.19,7.435112713701258
66720,0.71,4.53,5.214773166563209
66721,0.62,10.55,5.869892384513798
66722,1.64,1.98,5.209686085141553
66723,0.0,0.0,5.270463057734729
66724,0.0,0.0,5.5436963149180345
66725,2.19,2.25,5.214567240486822
66726,0.84,0.56,5.212631624452331
66727,3.97,0.25,5.303612392545175
66728,0.58,0.0,5.231025941301526
66729,1.17,0.18,5.223895059039834
66730,0.0,0.0,5.517974206094025
66731,0.0,0.0,5.278090535782957
66732,0.99,0.79,5.2199967195144295
66733,0.77,0.0,5.228024549000683
66734,0.92,0.0,5.246405523167815
66735,1.37,2.53,5.21206022250751
66736,2.63,4.13,5.2214309700991635
66737,6.5,41.71,6.539035509751324
66738,5.83,45.97,6.64337152035026
66739,0.0,0.27,5.225712793849682
66740,0.03500000000000003,3.4985714285714287,5.226050951032157
66741,2.7049999999999996,14.578,5.763266960183243
66742,0.0,0.0,5.396693776368894
66743,1.97,5.0,5.2204401882510965
66744,0.0,0.0,5.521463927365301
66745,1.4,1.83,5.209686085141553
66746,0.07000000000000006,2.04,5.219561511016561
66747,0.02,0.0,5.267033798124529
66748,1.08,0.11,5.223895059039834
66749,0.0,0.92,5.229717925540581
66750,0.15,0.0,5.231025941301526
66751,1.05,1.43,5.216790945591726
66752,0.0,4.65,5.829402730820612
66753,2.22,3.79,5.218615080721165
66754,0.0,1.84,5.257396882714899
66755,4.573333333333333,7.2,5.426289739482166
66756,1.58,0.0,5.264439732537505
66757,3.34,3.65,5.219029726684865
66758,1.95,1.1,5.238858543076568
66759,1.21,1.91,5.216790945591726
66760,2.34,16.77,5.790336907032087
66761,1.68,1.53,5.209686085141553
66762,1.5133333333333334,6.12,5.222162907488435
66763,0.0,0.0,5.261723714552761
66764,0.0,1.96,5.828894278361586
66765,0.0,1.61,5.218608680401574
66766,2.91,3.58,5.233944970885774
66767,0.0,0.6,5.223909408921278
66768,2.6500000000000004,5.265,5.225787876549393
66769,1.29,0.44,5.216790198589661
66770,3.716666666666667,8.2025,5.2798724906692955
66771,0.0,0.0,5.800621316648873
66772,0.15,1.24,5.224060856425749
66773,1.59,0.4,5.223118728262658
66774,1.23,3.07,5.216934629577281
66775,1.16,2.21,5.222475632343859
66776,1.18,0.0,5.248500477764817
66777,1.76,1.06,5.254455904251041
66778,0.06,0.0,5.261723714552761
66779,0.46,0.31,5.217436401681577
66780,2.95,0.36,5.317106329995114
66781,1.13,0.32999999999999996,5.223895059039834
66782,0.07,1.27,5.232337248593853
66783,2.94,0.43,5.317106329995114
66784,1.33,4.26,5.213817806385961
66785,0.0,0.0,5.604918633851284
66786,1.29,4.31,5.213817806385961
66787,8.8,24.5,6.187253389414926
66788,1.05,0.0,5.237484598659783
66789,0.53,0.0,5.258757405956424
66790,0.0,0.0,5.738355252137683
66791,0.77,0.0,5.2203970709524565
66792,0.14,0.78,5.215633016753174
66793,2.64,3.53,5.2214309700991635
66794,0.0,4.18,5.508923078127756
66795,1.86,14.6,5.770103193004899
66796,0.32,1.0,5.214618941900766
66797,1.65,3.45,5.21790484388205
66798,0.18,0.6,5.215633016753174
66799,0.7,0.6,5.212631624452331
66800,0.0,3.17,5.267955976536804
66801,0.94,12.31,5.806427818985189
66802,0.94,5.29,5.2264951680755365
66803,1.44,0.3,5.223118728262658
66804,1.67,2.24,5.21206022250751
66805,0.0,1.15,5.813079446729301
66806,0.61,0.0,5.25575601365558
66807,17.25,71.13,7.29383718389759
66808,3.72,30.13,6.4061635220564215
66809,0.5,0.0,5.231025941301526
66810,0.0,0.0,5.276945744077729
66811,0.0,0.0,5.261723714552761
66812,5.27,24.26,6.205612013891326
66813,8.49,45.13,6.577952830438046
66814,0.0,0.0,5.526940342393932
66815,0.08,0.42,5.222012814040616
66816,1.17,2.56,5.222475632343859
66817,1.65,0.23,5.223118728262658
66818,2.22,1.83,5.220280831141662
66819,0.0,0.0,5.529362521518924
66820,2.66,0.98,5.271174126404092
66821,1.33,0.06,5.216790198589661
66822,1.0,1.13,5.228424559187004
66823,0.36,1.42,5.210332288233469
66824,5.62,4.39,5.219029726684865
66825,0.0,2.45,5.3750704454441145
66826,5.96,15.63,5.789345924843568
66827,4.86,23.53,6.195721828703532
66828,2.7,1.8,5.223096720519661
66829,2.0,3.98,5.218615080721165
66830,0.0,2.32,5.496832529882212
66831,0.0,0.0,5.231674855421404
66832,0.85,3.35,5.2188602040593
66833,1.54,3.72,5.213817806385961
66834,1.35,1.42,5.209686085141553
66835,2.34,0.41,5.314313801972161
66836,0.0,0.0,5.267033798124529
66837,0.0,0.69,5.511613922469445
66838,0.77,1.6,5.207330895932625
66839,0.02,0.51,5.223909408921278
66840,0.19,2.06,5.2112851188484575
66841,0.43,2.56,5.3247800522788005
66842,0.26,1.31,5.210866621164223
66843,0.78,0.77,5.212631624452331
66844,0.0,7.43,5.69508710337052
66845,0.74,0.16,5.214435009380733
66846,1.49,1.55,5.209686085141553
66847,0.69,0.0,5.250445930083812
66848,0.62,0.26,5.214435009380733
66849,0.0,1.77,5.218608680401574
66850,0.13,0.0,5.253447322384655
66851,1.91,0.14,5.299605636433999
66852,0.0,2.88,5.5196881119426
66853,1.2,0.0,5.237484598659783
66854,1.8,2.35,5.21206022250751
66855,0.0,0.44,5.524578151913583
66856,0.0,0.0,5.267033798124529
66857,5.97,40.03,6.5358504944308216
66858,5.5,13.44,5.6921546311689175
66859,1.03,1.48,5.216790945591726
66860,0.57,0.36,5.217436401681577
66861,44.54,74.75,7.43354541678041
66862,0.0,0.0,5.512556217964492
66863,0.17,0.0,5.258757405956424
66864,0.12,0.68,5.215633016753174
66865,32.72,35.13,7.370019003679939
66866,0.42,2.62,5.218348899702772
66867,4.32,15.81,5.792264571345111
66868,1.67,0.0,5.264439732537505
66869,0.79,0.87,5.212631624452331
66870,0.0,0.62,5.223909408921278
66871,0.0,0.0,5.239302333469631
66872,0.0,0.75,5.606363930283278
66873,0.0,0.14,5.225712793849682
66874,0.61,0.0,5.228024549000683
66875,0.0,1.09,5.356566160607516
66876,6.0,30.19,6.41726384771354
66877,0.0,1.17,5.232337248593853
66878,0.0,0.0,5.498293235282284
66879,3.27,4.02,5.219029726684865
66880,0.0,0.0,5.239302333469631
66881,1.73,2.38,5.21206022250751
66882,4.35,1.98,5.222116783856332
66883,0.64,0.0,5.239040428105716
66884,2.02,1.13,5.241029346473075
66885,0.7,0.0,5.228024549000683
66886,0.81,0.11,5.214435009380733
66887,1.07,0.0,5.248500477764817
66888,0.87,2.03,5.208283726547614
66889,1.11,0.62,5.2220916741114305
66890,0.0,0.0,5.529587059518325
66891,1.98,0.7,5.2748988496173235
66892,1.44,0.0,5.259129648965737
66893,5.96,44.21,6.635474634526797
66894,24.15,68.9,6.994890186828175
66895,0.49,0.0,5.253447322384655
66896,0.0,1.03,5.365306039277409
66897,0.0,0.0,5.261723714552761
66898,1.63,1.52,5.209686085141553
66899,1.85,4.03,5.216444277324657
66900,0.0,0.0,5.851856067143446
66901,0.03,0.0,5.239302333469631
66902,0.42,1.08,5.211561104317649
66903,0.0,0.72,5.223909408921278
66904,1.73,3.22,5.216934629577281
66905,0.0,0.0,5.522406787216827
66906,0.0,0.0,5.610361450267127
66907,1.15,0.0,5.237484598659783
66908,1.23,1.24,5.223414653333832
66909,0.92,0.32,5.221800104442832
66910,0.0,0.0,5.785014402955592
66911,0.81,5.38,5.219130073013438
66912,0.0,0.0,5.364946753438314
66913,0.56,2.99,5.220891382055374
66914,0.0,0.0,5.272842314743831
66915,0.13,0.52,5.215633016753174
66916,2.06,5.03,5.2204401882510965
66917,2.04,2.57,5.2168991652039916
66918,1.46,4.15,5.213817806385961
66919,3.13,4.54,5.219029726684865
66920,2.85,0.0,5.352645357586346
66921,2.64,6.59,5.240439176332421
66922,12.92,6.163333333333334,5.292712558365546
66923,5.51,16.67,5.799020875616482
66924,8.55,5.64,5.224456181285795
66925,5.36,8.33,5.2798724906692955
66926,1.24,1.63,5.209686085141553
66927,3.75,8.67,5.2798724906692955
66928,3.81,3.98,5.219029726684865
66929,2.93,5.8,5.242290071988247
66930,4.29,5.27,5.223386633135093
66931,7.25,4.81,5.219029726684865
66932,9.65,55.34,6.694090291776523
66933,4.22,6.26,5.227374827787338
66934,3.89,11.91,5.675947141229154
66935,3.2785714285714285,3.466666666666667,5.223116764180956
66936,13.572,34.58,6.456200175039519
66937,0.0,0.0,5.994965832464561
66938,3.4,3.24,5.2554388461287544
66939,5.07,6.12,5.227374827787338
66940,5.68,20.49,5.7622674606108255
66941,1.4249999999999998,4.245,5.213817806385961
66942,100.0,98.07,8.136464087736805
66943,2.48,4.71,5.2214309700991635
66944,1.75,2.48,5.21206022250751
66945,1.79,5.38,5.218174712836188
66946,44.29,80.63,7.440667242708908
66947,7.05,3.9,5.219029726684865
66948,0.73,0.0,5.25575601365558
66949,2.925,3.9000000000000004,5.233944970885774
66950,7.760000000000001,18.88,5.761142046342893
66951,96.99,97.91,8.119689795887894
66952,6.6,10.08,5.276953844167752
66953,5.56,8.62,5.2866287949406665
66954,83.41,87.7,7.906054423962661
66955,7.26,27.05,6.188849843903937
66956,1.73,7.26,5.471299631759265
66957,3.2100000000000004,2.6375,5.217313811167691
66958,18.86,65.9,6.9613677629941675
66959,9.89,3.03,5.253102720551739
66960,5.18,11.38,5.675947141229154
66961,0.68,8.9,5.329422918943438
66962,78.24,94.33,7.907336718311017
66963,4.83,6.880000000000001,5.317285810638658
66964,5.37,3.8,5.219029726684865
66965,5.7275,11.1475,5.6730284947276095
66966,71.31,80.1,7.796347610005364
66967,1.68,10.7,5.666572711401786
66968,1.72,2.56,5.21206022250751
66969,0.02,0.0,5.261723714552761
66970,6.69,6.99,5.396761517461292
66971,2.18,0.76,5.2748988496173235
66972,7.55,4.61,5.219029726684865
66973,2.79,3.62,5.2214309700991635
66974,4.62,0.0,5.33446265482002
66975,2.78,1.52,5.223096720519661
66976,5.055,9.865,5.2798724906692955
66977,2.44,1.38,5.235026368246154
66978,5.9,3.77,5.219029726684865
66979,3.01,6.21,5.230408597782137
66980,0.62,0.22,5.214435009380733
66981,5.44,5.06,5.220854834214797
66982,8.66,9.33,5.276953844167752
66983,86.92,94.44,7.971414606760253
66984,0.0,0.0,5.785014402955592
66985,10.81,53.55,6.695909800223218
66986,1.11,1.38,5.21732527852248
66987,2.81,2.14,5.217383129864822
66988,12.8,35.19,6.457336268581197
66989,2.84,2.27,5.217383129864822
66990,4.97,5.02,5.220854834214797
66991,2.505,3.44,5.225518007595255
66992,2.99,2.18,5.229897130651431
66993,1.89,2.01,5.218110027745154
66994,3.55,1.58,5.222116783856332
66995,5.55,7.76,5.294664834072244
66996,3.73,1.5,5.222116783856332
66997,2.06,5.83,5.226960181823638
66998,2.49,2.98,5.222257536934594
66999,14.48,56.66,6.607706271777972
67000,0.0,2.99,5.267955976536804
67001,0.0,1.95,5.51051103886605
67002,3.07,9.19,5.2798724906692955
67003,1.15,6.71,5.2550871507748935
67004,2.23,1.51,5.220280831141662
67005,54.29,93.08,7.390939375153055
67006,1.98,4.34,5.218615080721165
67007,7.2,15.62,5.789345924843568
67008,6.12,14.57,5.7417518371655865
67009,2.8,7.25,5.4758697929253675
67010,2.99,14.48,5.737025323516574
67011,3.62,4.96,5.220854834214797
67012,1.64,1.14,5.223414653333832
67013,4.37,3.89,5.219029726684865
67014,2.81,0.89,5.277714738995323
67015,79.85,92.83,7.907336718311017
67016,4.3,7.57,5.393033839531823
67017,1.94,2.94,5.217270844160086
67018,3.31,8.1,5.2798724906692955
67019,4.77,0.0,5.33446265482002
67020,1.64,2.22,5.21206022250751
67021,7.88,7.89,5.284989883299329
67022,4.63,6.54,5.238037932918122
67023,6.76,22.83,6.196340839122935
67024,2.28,5.64,5.226960181823638
67025,3.87,7.17,5.426289739482166
67026,3.84,6.35,5.238037932918122
67027,3.03,3.53,5.219029726684865
67028,1.81,0.0,5.305567698005722
67029,1.94,5.49,5.220801183774886
67030,0.0,6.45,5.846209008805376
67031,0.46,1.22,5.224060856425749
67032,4.43,5.61,5.225685933665366
67033,2.4,10.79,5.674019476916127
67034,1.95,2.8,5.214728361807484
67035,1.56,4.18,5.213817806385961
67036,0.94,4.5,5.917073322318912
67037,8.58,12.81,5.676378841800508
67038,5.47,6.88,5.3240421149100285
67039,7.85,7.25,5.47905124214665
67040,0.92,1.69,5.214695990994724
67041,8.59,7.84,5.284989883299329
67042,3.34,5.86,5.227374827787338
67043,1.58,8.73,5.273365432637865
67044,50.03,73.02,7.5151750779234625
67045,4.46,8.21,5.2798724906692955
67046,3.21,12.5,5.675947141229154
67047,4.0,6.37,5.238037932918122
67048,1.9,7.42,5.464567562858864
67049,5.04,5.04,5.220854834214797
67050,37.78,95.7,7.4627218308042105
67051,3.77,18.18,5.764060692844436
67052,5.48,24.5,6.205612013891326
67053,10.66,20.16,5.783760991807989
67054,3.13,7.32,5.468448149951597
67055,5.58,25.79,6.205612013891326
67056,4.41,4.4,5.219029726684865
67057,2.2,5.36,5.222971987171393
67058,4.75,8.76,5.2798724906692955
67059,0.87,5.93,5.228657474764723
67060,3.17,5.34,5.223386633135093
67061,3.6,2.72,5.217313811167691
67062,5.77,26.61,6.205612013891326
67063,2.33,3.8,5.218615080721165
67064,47.525,45.550000000000004,7.4372909404506595
67065,0.0,2.88,5.226625291870876
67066,2.14,4.82,5.218615080721165
67067,2.42,22.58,6.1970175991041145
67068,3.08,22.2,6.192589765424289
67069,1.94,12.9,5.675199020592519
67070,0.95,0.65,5.2199967195144295
67071,3.37,4.64,5.219029726684865
67072,5.92,7.79,5.284989883299329
67073,1.66,3.04,5.216934629577281
67074,3.67,13.54,5.685398326897546
67075,5.86,8.8,5.276953844167752
67076,3.14,4.58,5.219029726684865
67077,3.53,7.42,5.468448149951597
67078,16.91,50.43,6.756916419680367
67079,3.42,8.03,5.2798724906692955
67080,4.05,4.49,5.219029726684865
67081,3.79,8.73,5.2798724906692955
67082,2.04,4.01,5.218615080721165
67083,30.99,73.2,7.113734290020594
67084,0.87,2.58,5.215347507401928
67085,0.42,0.0,5.258757405956424
67086,0.0,0.0,5.551638047219508
67087,2.12,3.28,5.2227021182172555
67088,85.48,93.94,7.95529627401151
67089,7.16,41.65,6.510549133798122
67090,3.05,0.1,5.303612392545175
67091,0.09,0.0,5.258023734743694
67092,1.22,1.54,5.216790945591726
67093,0.57,1.29,5.210866621164223
67094,2.87,0.0,5.3249138929314475
67095,4.96,8.09,5.2798724906692955
67096,11.38,3.38,5.27133418668706
67097,0.0,2.65,5.226625291870876
67098,4.87,6.32,5.238037932918122
67099,1.04,5.43,5.2285901226725375
67100,5.25,0.0,5.29768177158567
67101,0.0,0.0,5.603988850891084
67102,0.0,1.56,5.828894278361586
67103,5.66,15.383333333333333,5.789345924843568
67104,3.92,19.66,5.765186107112369
67105,94.43,90.8,8.08432892265834
67106,0.37,0.84,5.215633016753174
67107,2.36,4.16,5.23115244286282
67108,4.09,5.55,5.225685933665366
67109,2.74,1.71,5.223096720519661
67110,0.36,8.48,5.367593492719092
67111,1.2,2.41,5.222475632343859
67112,2.52,6.23,5.229776071201638
67113,1.95,2.09,5.210975130339346
67114,2.6,2.0,5.223096720519661
67115,0.0,1.13,5.813079446729301
67116,1.56,1.0,5.21397273880885
67117,0.0,6.4,5.846209008805376
67118,4.46,1.0999999999999999,5.230972616656517
67119,10.06,12.48,5.699072147208882
67120,1.74,5.4,5.218174712836188
67121,0.0,7.22,5.6816852498807595
67122,0.65,3.68,5.214773166563209
67123,1.71,3.88,5.213817806385961
67124,1.3,2.69,5.214392147224679
67125,1.95,4.5,5.216444277324657
67126,1.76,2.77,5.214392147224679
67127,2.34,7.46,5.479275728397027
67128,0.0,0.0,5.545410254318184
67129,5.21,10.6,5.669703488267988
67130,0.82,0.61,5.212631624452331
67131,3.0171428571428573,5.394285714285714,5.223386633135093
67132,0.33799999999999997,1.7166666666666668,5.210332288233469
67133,3.17,0.11,5.303612392545175
67134,0.46,0.0,5.253447322384655
67135,4.23,2.77,5.217313811167691
67136,1.19,4.68,5.224233216222309
67137,1.395,2.15,5.21206022250751
67138,0.53,0.0,5.231025941301526
67139,0.0,3.17,5.629919209436934
67140,0.0,0.28,5.800551537138748
67141,0.0,1.74,5.5444610599620185
67142,0.87,1.2,5.221059464124905
67143,2.1,2.47,5.214567240486822
67144,0.79,0.0,5.228024549000683
67145,1.4300000000000002,6.225,5.222162907488435
67146,8.846666666666666,15.25,5.789345924843568
67147,0.0,0.0,5.933787024503184
67148,3.45,10.62,5.669703488267988
67149,3.12,7.89,5.287908529800872
67150,3.75,7.77,5.287908529800872
67151,6.34,14.1,5.693265137222761
67152,1.41,9.12,5.273365432637865
67153,2.995,2.0933333333333333,5.228475823900462
67154,0.62,1.32,5.207865228863379
67155,0.95,0.04,5.227762166014555
67156,0.0,1.54,5.828894278361586
67157,16.62,9.03,6.4254958884089515
67158,2.55,0.73,5.277714738995323
67159,2.315,2.215,5.214567240486822
67160,2.52,0.17,5.304592329208505
67161,6.425,8.5325,5.276953844167752
67162,1.94,1.37,5.230039675471648
67163,0.0,0.0,5.785238940954993
67164,0.0,0.0,5.785238940954993
67165,0.51,1.19,5.224060856425749
67166,0.0,0.99,5.797734077357936
67167,0.0,0.0,5.753737627831562
67168,0.0,0.0,5.537027702910731
67169,2.93,3.55,5.233944970885774
67170,0.29,0.0,5.253447322384655
67171,6.55,0.14,5.291719710013948
67172,0.0,2.24,5.825888857468632
67173,2.96,2.96,5.234771537721203
67174,3.54,3.0,5.219856293520293
67175,1.62,2.71,5.214392147224679
67176,0.0,0.0,5.785238940954993
67177,0.03,1.47,5.218608680401574
67178,8.88,19.68,5.7622674606108255
67179,1.9,1.19,5.238858543076568
67180,0.0,0.0,5.863919981966803
67181,0.0,3.68,5.628558675719144
67182,0.0,0.0,5.785238940954993
67183,0.0,0.0,5.592854719027926
67184,2.37,8.76,5.290700069114726
67185,6.32,11.27,5.6730284947276095
67186,0.5,3.325,5.221861596360144
67187,2.44,0.0,5.335929772036481
67188,0.91,2.26,5.220380677746857
67189,0.79,0.02,5.2203970709524565
67190,0.0,1.41,5.219143013332328
67191,0.0,0.21,5.469947495971011
67192,2.2,6.34,5.237623286954421
67193,0.0,1.37,5.219143013332328
67194,0.16,0.0,5.258757405956424
67195,0.0,0.0,5.785238940954993
67196,0.0,0.0,5.797302855778351
67197,2.73,11.0,5.674019476916127
67198,1.35,14.83,5.798349173828997
67199,0.0,0.05,5.231674855421404
67200,1.26,0.0,5.222752260161384
67201,0.0,0.0,5.785238940954993
67202,2.87,7.76,5.289014635482647
67203,3.14,7.7,5.294713126779667
67204,0.0,0.0,5.537027702910731
67205,0.68,2.23,5.213015582684758
67206,0.0,3.77,5.829402730820612
67207,1.15,0.0,5.237484598659783
67208,1.87,1.49,5.218110027745154
67209,0.0,0.0,5.785238940954993
67210,2.56,2.23,5.217383129864822
67211,0.55,0.77,5.215633016753174
67212,0.47,5.27,5.226672211003194
67213,0.22,2.79,5.218348899702772
67214,0.41,0.0,5.253447322384655
67215,0.0,0.9,5.798748152210345
67216,7.0,9.0,5.276953844167752
67217,3.07,7.21,5.419083538077564
67218,1.85,6.47,5.235452483557914
67219,0.0,0.0,5.785014402955592
67220,0.0,0.0,5.533041571655035
67221,0.0,1.69,5.51051103886605
67222,1.86,2.52,5.212396437090315
67223,5.61,9.58,5.2866287949406665
67224,0.23,0.19,5.217436401681577
67225,3.96,5.64,5.227374827787338
67226,0.0,0.0,5.785238940954993
67227,1.1,1.35,5.21732527852248
67228,0.85,1.33,5.207865228863379
67229,0.0,0.0,5.785014402955592
67230,4.09,7.36,5.475654351356198
67231,1.56,5.87,5.311805539187447
67232,2.92,4.75,5.233944970885774
67233,1.32,1.37,5.210220418072307
67234,0.0,0.0,5.532369827908906
67235,1.45,1.67,5.209686085141553
67236,3.38,3.61,5.219029726684865
67237,1.88,3.07,5.217270844160086
67238,0.76,1.8,5.207330895932625
67239,1.15,0.39,5.223895059039834
67240,3.65,4.37,5.219029726684865
67241,0.0,1.55,5.828894278361586
67242,2.2,4.39,5.218615080721165
67243,1.15,3.76,5.224233216222309
67244,2.49,0.09333333333333334,5.304592329208505
67245,0.0,1.42,5.515704488996183
67246,1.14,2.95,5.227350039413631
67247,0.0,0.04,5.530540213485305
67248,0.88,0.0,5.228024549000683
67249,1.91,3.08,5.217270844160086
67250,2.04,4.02,5.218615080721165
67251,5.1,17.85,5.764060692844436
67252,2.89,2.21,5.217383129864822
67253,17.84,67.75,7.395722172412912
67254,1.43,2.27,5.21206022250751
67255,4.65,0.51,5.2648421198007656
67256,8.23,22.68,6.177404381953261
67257,0.0,2.68,5.226625291870876
67258,5.29,11.05,5.675947141229154
67259,0.0,2.34,5.625044802367163
67260,0.46,1.03,5.214618941900766
67261,0.0,2.71,5.226625291870876
67262,0.0,0.0,5.28910641488799
67263,0.0,1.54,5.782010589544276
67264,1.56,1.39,5.210220418072307
67265,0.44,0.0,5.253447322384655
67266,0.82,4.17,5.214773166563209
67267,5.22,7.76,5.287908529800872
67268,0.0,0.0,5.79032448652736
67269,4.04,8.4,5.2798724906692955
67270,5.9,0.61,5.2648421198007656
67271,1.29,4.81,5.213817806385961
67272,2.85,1.37,5.235026368246154
67273,0.0,0.0,5.400922382432691
67274,1.01,2.09,5.217743776206714
